181913.53,185551.8,189192.13999999998,192830.61,196468.50999999998,200107.06999999998,203743.58,207382.06999999998,211019.49,214658.53,218295.5,221932.01,225569.06,229205.91999999998,232843.0,236480.77,240117.38999999998,243756.24999999997,247393.51999999996,251031.44999999995,254672.00999999995,258311.21999999994,261948.31999999995,265587.08999999997,269224.68999999994,272861.8499999999,276501.12999999995,280138.31999999995,283776.4199999999,287414.31999999995,291052.01,294690.89,298329.23000000004,301967.2,305604.43,309241.44,312880.0,316517.95,320156.05,323794.20999999996,327431.29,331069.32,334707.66000000003,338345.19000000006,341982.68000000005,345621.35000000003,349258.71,352896.18,356534.04,360171.79,363809.69,363810.56,363809.76,363806.95,363804.66000000003,363804.53,363804.6400000001,363803.55000000005,363803.46,363803.54,363800.88,363799.93000000005,363798.91000000003,363800.79000000004,363800.18000000005,363799.33,363796.0900000001,363795.20000000007,363794.76,363793.96,363795.4600000001,363795.9000000001,363795.1600000001,363793.68000000005,363793.3900000001,363793.83,363793.18999999994,363793.56,363792.21,363792.68999999994,363790.89,363792.2800000001,363790.45000000007,363789.55000000005,363787.35000000003,363786.83,363786.74,363784.29999999993,363783.3599999999,363783.87999999995,363784.24999999994,363783.97000000003,363783.70000000007,363784.6400000001,363785.07000000007,363785.28,363785.98,363785.66,363784.5,363785.50000000006,363785.1700000001,363784.43000000005,363782.76000000007,363783.43000000005,363784.32999999996,363783.17000000004,363784.96,363783.95999999996,363784.86,363782.5,363784.06000000006,363784.80000000005,363784.7,363785.57,363786.2,363786.83,363787.24000000005,363785.26000000007,363786.3500000001,363786.35000000003,363783.14999999997,363782.14999999997,363783.35,363782.64,363781.27,363781.76999999996,363779.41,363780.51999999996,363782.2,363782.6400000001,363782.61000000004,363781.68000000005,363780.9,363779.79,363778.92,363781.29,363779.51999999996,363778.82,363779.32,363779.98,363781.24,363780.45999999996,363779.96,363778.51000000007,363779.2700000001,363779.9200000001,363783.67000000004,363785.89,363785.35000000003,363785.19999999995,363785.79,363786.05,363785.6099999999,363787.14999999997,363787.72,363787.75999999995,363787.0,363786.37,363787.30000000005,363784.76000000007,363785.18000000005,363786.9000000001,363786.7,363786.22,363787.79,363788.60000000003,363789.25000000006,363788.57,363787.51,363787.59,363786.42000000004,363785.7700000001,363785.7700000001,363787.23000000004,363787.47000000003,363787.58,363789.02,363788.11000000004,363788.9599999999,363789.19999999995,363790.32999999996,363792.04999999993,363797.31999999995,363796.98,363796.94000000006,363797.75000000006,363797.16,363798.32,363798.59,363799.76999999996,363797.85,363797.14999999997,363795.33,363795.11,363793.7,363795.2100000001,363796.17000000004,363795.30000000005,363795.28,363795.67000000004,363797.44,363798.83999999997,363796.99000000005,363795.80000000005,363794.08,363794.76,363791.91000000003,363793.0600000001,363793.1700000001,363795.39999999997,363794.73,363795.51,363796.16,363795.66,363795.1099999999,363793.9799999999,363794.94,363797.84,363799.61000000004,363799.78,363799.98000000004,363800.73999999993,363801.12999999995,363801.79999999993,363803.38999999996,363803.85,363805.57,363805.94,363804.58999999997,363804.13,363804.18,363804.92,363805.37000000005,363804.74,363806.0,363805.44,363806.43999999994,363807.19999999995,363805.82999999996,363804.96,363804.20000000007,363803.5,363802.04,363805.47000000003,363805.12000000005,363804.97000000003,363800.22000000003,363797.49999999994,363797.89,363798.01999999996,363796.38999999996,363795.98,363797.61999999994,363798.24999999994,363801.73,363802.34,363803.5800000001,363804.15,363804.65,363807.5200000001,363807.76000000007,363806.32000000007,363807.07,363806.41,363805.36999999994,363804.27999999997,363804.44999999995,363806.65,363808.21,363809.72,363809.24,363811.48,363814.83999999997,363816.06,363814.54,363813.14,363812.62,363813.3,363813.98000000004,363813.42000000004,363815.5300000001,363815.77,363813.26,363810.73,363812.36,363812.95999999996,363811.85,363811.59,363811.26,363812.15,363816.55000000005,363817.66000000003,363820.4199999999,363819.95999999996,363820.94,363821.22,363821.67000000004,363821.58,363822.23000000004,363821.60000000003,363821.16000000003,363819.55000000005,363822.53,363823.08999999997,363824.46,363824.24,363826.48000000004,363826.37,363827.59,363827.6100000001,363826.74000000005,363827.94,363827.8099999999,363829.24999999994,363830.0599999999,363831.9599999999,363831.92,363828.63,363826.62,363824.97,363826.42,363825.46,363825.81000000006,363826.92000000004,363827.11000000004,363829.9,363831.3900000001,363831.69,363831.57999999996,363832.26,363833.0800000001,363832.4000000001,363831.8400000001,363832.9300000001,363831.8900000001,363831.89,363833.48000000004,363833.76999999996,363835.92000000004,363835.48000000004,363836.64999999997,363839.42000000004,363842.8200000001,363844.22000000003,363846.01000000007,363846.07,363848.11,363849.74,363850.72,363851.98,363854.82999999996,363857.18,363856.39,363855.07,363853.13,363853.22000000003,363853.0,363853.47000000003,363852.47000000003,363851.97000000003,363852.7700000001,363854.73,363855.14,363855.97000000003,363856.75000000006,363857.82,363858.26,363858.72000000003,363860.2,363859.51999999996,363860.3499999999,363859.06,363856.88,363856.23000000004,363856.30000000005,363856.9300000001,363856.4900000001,363857.18000000005,363856.2,363857.15,363856.43,363855.0,363855.31,363858.26999999996,363859.80999999994,363860.36,363861.56000000006,363863.01,363863.4,363862.05,363861.79,363861.07,363859.35,363857.74,363858.63,363857.56,363858.59,363860.33,363861.18000000005,363862.71,363865.38999999996,363870.06999999995,363871.24999999994,363872.44999999995,363874.87,363877.37,363879.89,363880.48,363881.09,363883.55000000005,363887.43,363888.96,363893.1400000001,363894.20000000007,363898.23,363900.34,363904.8,363911.84,363914.63,363919.98,363922.75000000006,363925.1,363927.01,363928.01000000007,363929.86,363928.68000000005,363928.87,363930.25999999995,363933.7,363936.55,363937.76999999996,363940.01999999996,363943.09,363947.60000000003,363954.2900000001,363956.23000000004,363957.52,363960.91000000003,363963.4,363967.73999999993,363971.4699999999,363971.57999999996,363971.93,363971.56,363973.0,363973.99999999994,363976.67999999993,363979.99,363981.18999999994,363982.35000000003,363983.1600000001,363983.3400000001,363988.55000000005,363992.55,363993.8,363995.06,363997.13,363999.66,364002.7299999999,364005.23,364009.13,364010.41,364011.45,364014.80999999994,364016.74999999994,364018.71,364022.44,364024.70000000007,364025.42000000004,364028.50999999995,364033.81999999995,364037.42,364040.01,364043.43,364047.96,364050.54,364055.76999999996,364059.55999999994,364061.61999999994,364063.24000000005,364065.42,364069.36,364069.93,364072.15,364074.37999999995,364078.43,364082.26,364083.68,364087.73000000004,364091.83,364093.13999999996,364095.47,364097.12999999995,364100.79,364100.31,364100.9699999999,364101.92999999993,364103.99999999994,364105.79,364106.53,364106.46,364104.1700000001,364104.75000000006,364106.41000000003,364107.65,364107.57,364108.83999999997,364110.94,364112.07,364111.36999999994,364111.51999999996,364111.19000000006,364110.62000000005,364111.41000000003,364109.36000000004,364108.1400000001,364106.5100000001,364104.2800000001,364105.02,364102.36000000004,364099.31,364099.05,364098.97,364098.93,364102.14,364101.99000000005,364101.64,364102.54,364101.47,364100.19,364101.76,364100.6,364101.10000000003,364101.36000000004,364098.11000000004,364098.06000000006,364097.32000000007,364097.2800000001,364096.95,364096.42,364093.0,364095.33,364097.5300000001,364098.66,364097.63,364098.46,364097.98,364097.9,364098.85000000003,364100.92,364100.72000000003,364100.02,364098.23,364097.25000000006,364096.99000000005,364097.19000000006,364096.5400000001,364096.9600000001,364096.95999999996,364096.96,364095.18,364095.84,364097.07,364096.43000000005,364096.39,364096.71,364094.72000000003,364092.22000000003,364092.35000000003,364092.66000000003,364089.17,364087.88,364087.56,364086.86,364086.66000000003,364085.91,364084.43,364082.73000000004,364085.70000000007,364086.8500000001,364084.74,364083.14999999997,364083.69,364083.67000000004,364080.79000000004,364077.11000000004,364075.1100000001,364075.05000000005,364072.76000000007,364071.47000000003,364072.66000000003,364073.5800000001,364074.86000000004,364076.52,364078.9,364081.4,364083.64,364082.75,364082.73000000004,364084.1000000001,364083.4300000001,364085.07,364082.95999999996,364083.62999999995,364083.98,364083.89,364081.66,364080.8300000001,364080.85,364079.95999999996,364080.6599999999,364082.00999999995,364081.71,364083.45000000007,364085.1500000001,364085.9600000001,364086.09,364084.41000000003,364083.64999999997,364085.54999999993,364088.6699999999,364088.75999999995,364087.42999999993,364088.25999999995,364084.87999999995,364085.21,364086.93,364086.83999999997,364087.23,364088.50999999995,364087.12,364089.77999999997,364090.35000000003,364088.84,364089.80000000005,364089.89,364091.93999999994,364091.8499999999,364091.6099999999,364090.98000000004,364091.04000000004,364090.08,364089.97,364087.55,364087.04999999993,364085.66,364085.01,364083.35,364082.49999999994,364080.73,364082.20999999996,364083.28,364081.23000000004,364080.73000000004,364081.01000000007,364081.5100000001,364081.0900000001,364081.56000000006,364080.93,364081.61,364079.75,364079.36,364078.2,364078.83999999997,364078.66,364078.30999999994,364077.7899999999,364081.27999999997,364081.6599999999,364080.35,364082.25,364081.49,364081.62,364080.97000000003,364080.99,364080.73,364080.21,364079.86,364077.48000000004,364076.85,364079.29,364079.09,364079.24000000005,364077.89,364082.58,364086.05,364088.81999999995,364090.28,364091.63999999996,364091.23,364089.33999999997,364087.73000000004,364088.73,364087.39999999997,364085.89,364085.04000000004,364083.77999999997,364081.83999999997,364082.08,364081.45,364081.95,364080.9,364081.77,364083.24,364081.32,364082.0,364083.53,364082.98000000004,364081.37000000005,364082.17000000004,364082.73,364083.91000000003,364084.19,364082.29000000004,364081.29000000004,364078.43,364078.47000000003,364078.47000000003,364077.47000000003,364076.1400000001,364074.2,364075.23,364075.7899999999,364075.76999999996,364077.29999999993,364076.24999999994,364075.7299999999,364074.83999999997,364073.73,364072.9,364075.52,364073.62,364074.18000000005,364073.2,364073.11,364073.05,364072.35000000003,364071.44000000006,364071.62,364071.75000000006,364075.6600000001,364075.73000000004,364074.86000000004,364075.47,364077.22,364076.6499999999,364076.1699999999,364076.44999999995,364077.67999999993,364077.8599999999,364077.62,364075.79,364076.80000000005,364077.52,364077.06000000006,364076.23000000004,364076.56000000006,364076.09,364076.75,364076.49000000005,364077.56,364077.08,364076.82000000007,364076.9000000001,364076.7,364076.08999999997,364077.09,364075.54,364073.7,364074.62,364074.23000000004,364074.06000000006,364072.4,364072.38000000006,364070.7300000001,364068.5300000001,364068.00000000006,364069.20000000007,364068.61000000004,364068.36999999994,364067.43,364066.41,364064.81999999995,364065.14999999997,364061.83,364058.49000000005,364055.9100000001,364052.99000000005,364051.59,364050.43,364050.99,364051.14,364049.99,364051.3599999999,364052.49999999994,364051.91,364051.57999999996,364052.61999999994,364052.17999999993,364051.6299999999,364051.99999999994,364051.41,364051.74,364048.18000000005,364047.9800000001,364048.2200000001,364048.31000000006,364047.64,364048.24999999994,364047.99,364045.84,364044.14,364045.19,364043.29999999993,364042.16,364044.58,364042.91,364042.94000000006,364042.8900000001,364044.6300000001,364044.7800000001,364044.06,364044.65,364042.27,364041.95999999996,364042.69999999995,364041.11,364040.73999999993,364041.07,364041.56999999995,364039.54,364040.63000000006,364038.9100000001,364039.35000000003,364038.76,364038.47,364039.08,364037.62,364036.27,364035.38,364033.82999999996,364033.69999999995,364032.81999999995,364031.20999999996,364028.94,364029.53,364030.86000000004,364032.10000000003,364032.51,364032.79,364031.22,364031.41,364031.31999999995,364029.26999999996,364029.01,364028.47,364029.25999999995,364027.12,364027.38,364026.2,364025.76,364024.5800000001,364024.32,364022.89,364020.35000000003,364021.13999999996,364020.99000000005,364020.73,364022.14999999997,364021.47000000003,364019.51,364020.47,364020.8,364019.55,364019.55000000005,364021.60000000003,364023.06000000006,364020.58,364020.54000000004,364021.45000000007,364021.45000000007,364020.58,364021.78,364023.48,364024.88,364025.47,364025.70999999996,364026.80000000005,364026.67000000004,364027.7,364026.16000000003,364024.63000000006,364025.54000000004,364023.75000000006,364024.88000000006,364024.67000000004,364024.26000000007,364024.07,364023.57,364023.83999999997,364020.7,364022.31000000006,364022.56999999995,364023.99,364024.77999999997,364022.66,364020.85,364022.57,364022.42,364023.21,364022.29000000004,364021.46,364019.52,364022.74,364023.26999999996,364023.26999999996,364023.29,364022.73999999993,364023.02999999997,364023.44999999995,364025.6099999999,364025.27999999997,364024.31999999995,364025.2199999999,364025.62999999995,364027.37999999995,364027.02999999997,364026.39999999997,364025.22,364024.66000000003,364024.68,364024.73,364023.12,364024.24999999994,364023.98999999993,364023.74999999994,364022.7299999999,364023.93000000005,364025.28,364026.54,364025.52999999997,364025.13,364025.05,364026.31,364028.12000000005,364029.67000000004,364029.41,364028.45999999996,364028.76,364027.8,364028.26,364029.7,364029.42000000004,364031.38000000006,364032.4700000001,364033.0500000001,364033.4600000001,364035.81000000006,364036.35,364036.94,364037.3599999999,364038.54,364039.04,364039.3,364042.06,364041.49,364040.97000000003,364039.08999999997,364039.7499999999,364039.63999999996,364041.89999999997,364040.67,364040.97000000003,364040.87,364043.87000000005,364045.0500000001,364042.8700000001,364043.52,364043.04000000004,364041.47000000003,364041.49,364043.51000000007,364044.95000000007,364044.1000000001,364042.9,364043.76999999996,364042.18,364042.89999999997,364044.01,364044.25,364047.08,364048.98,364049.36,364050.87000000005,364049.7100000001,364049.77000000014,364050.20000000007,364051.3500000001,364051.05000000005,364051.3300000001,364052.6600000001,364051.38000000006,364052.34,364050.35000000003,364049.96,364051.52999999997,364052.44,364053.51,364053.2,364053.55000000005,364056.86000000004,364055.38,364056.16000000003,364054.1200000001,364054.6600000001,364055.53,364056.9,364058.56,364058.4199999999,364057.61,364056.06,364055.84,364058.44,364059.09,364058.7200000001,364057.1700000001,364061.0300000001,364063.75000000006,364066.19,364069.46,364068.72,364067.88999999996,364069.41,364069.72,364071.02999999997,364070.16000000003,364070.92,364070.79,364068.61,364067.57,364067.44000000006,364066.27,364065.79,364067.47,364067.02999999997,364067.92,364065.17,364060.64,364056.74000000005,364053.82000000007,364049.95000000007,364046.57000000007,364043.56000000006,364038.13999999996,364034.35,364030.13,364026.1599999999,364023.19999999995,364019.14999999997,364015.0999999999,364012.42000000004,364008.98000000004,364005.47000000003,364004.29000000004,364003.16000000003,364001.4600000001,363999.5800000001,363997.82000000007,363992.8500000001,363989.6700000001,363988.06000000006,363985.69,363982.56000000006,363982.53,363978.07000000007,363975.0800000001,363972.3,363971.3,363967.91,363967.27999999997,363965.26,363963.35000000003,363959.13999999996,363957.56999999995,363955.72,363953.17,363952.24,363948.68,363946.79,363944.43,363941.49,363939.7,363935.4,363930.93,363928.45,363925.49,363922.12,363918.76999999996,363916.14999999997,363914.8400000001,363914.97000000003,363913.05,363908.23,363905.47,363901.08999999997,363898.35,363897.25999999995,363892.7,363891.31000000006,363888.06,363882.57,363881.20000000007,363878.76000000007,363876.93000000005,363874.08,363869.49,363866.11000000004,363863.83999999997,363863.44999999995,363861.44999999995,363858.19999999995,363855.8499999999,363851.89999999997,363849.2,363846.7,363845.06,363840.64,363834.68999999994,363831.57999999996,363827.58999999997,363824.91,363821.6,363819.62,363815.17000000004,363811.58999999997,363811.13,363809.95000000007,363808.0300000001,363807.81000000006,363805.9800000001,363804.57000000007,363802.5900000001,363801.63000000006,363798.0200000001,363794.0200000001,363791.25000000006,363791.17,363792.49000000005,363793.8400000001,363796.2400000001,363796.7800000001,363797.29000000004,363797.75,363800.60000000003,363802.67,363805.69999999995,363806.77,363807.6,363807.56,363808.41000000003,363808.06000000006,363809.2500000001,363808.99000000005,363808.42000000004,363807.61000000004,363808.6800000001,363807.9900000001,363807.60000000003,363810.84,363812.11,363811.52,363813.32999999996,363815.37,363813.91,363812.97,363812.42999999993,363813.41,363812.0,363812.91,363811.35,363810.11,363809.69,363811.04000000004,363810.80000000005,363809.49000000005,363809.80000000005,363809.93,363810.38999999996,363810.67,363812.24,363813.57000000007,363813.4600000001,363813.3300000001,363814.5900000001,363813.61000000004,363815.4,363816.08999999997,363816.5899999999,363817.27,363815.79,363815.71,363815.45,363816.13,363817.33,363819.06999999995,363817.27999999997,363815.74,363817.25,363819.16000000003,363819.77,363820.95,363820.6,363821.17000000004,363820.75,363820.92000000004,363823.07,363825.69,363825.07999999996,363824.79999999993,363824.64999999997,363825.68,363825.24,363825.08999999997,363823.63,363823.19,363823.94,363823.19999999995,363825.99000000005,363825.05,363823.81000000006,363824.01000000007,363824.38,363825.27,363827.10000000003,363827.17,363827.25999999995,363827.17,363827.19,363825.57999999996,363822.9899999999,363821.54999999993,363822.37,363822.52,363823.88999999996,363826.26,363825.74000000005,363825.0400000001,363825.48,363824.13000000006,363822.32,363822.92999999993,363823.01,363822.99000000005,363822.75000000006,363821.22000000003,363820.4100000001,363819.37000000005,363816.97,363817.24999999994,363817.49,363817.99,363818.49000000005,363821.06000000006,363821.24000000005,363821.44000000006,363819.22000000003,363819.22000000003,363819.96,363818.4,363818.37000000005,363816.8,363815.20999999996,363815.25999999995,363816.11,363817.16,363816.88,363817.23000000004,363818.18,363819.4000000001,363821.51000000007,363823.6000000001,363824.0400000001,363824.57,363823.31000000006,363824.47,363825.16,363825.18,363825.70000000007,363824.31000000006,363820.48000000004,363817.95,363818.02,363819.0200000001,363817.50000000006,363818.04000000004,363818.56,363818.79999999993,363820.86999999994,363823.42,363824.42,363824.06999999995,363824.85,363824.96,363825.35000000003,363825.61000000004,363827.1600000001,363828.49000000005,363828.44,363824.95999999996,363824.43999999994,363825.37000000005,363827.31000000006,363826.18000000005,363828.16000000003,363827.03,363824.9400000001,363825.07,363826.73,363825.05,363826.64,363825.57,363826.36000000004,363825.1400000001,363826.1600000001,363825.81000000006,363823.63,363824.34,363823.57999999996,363823.58,363823.47000000003,363823.4,363823.9,363822.79000000004,363823.29000000004,363824.80999999994,363823.79,363821.01,363819.9,363818.94000000006,363822.38000000006,363822.95000000007,363824.85000000003,363824.18,363824.85,363827.02999999997,363826.46,363827.85000000003,363829.18,363829.7300000001,363831.25000000006,363833.03,363834.2700000001,363837.25000000006,363837.45,363839.2,363840.75,363842.36,363844.44999999995,363845.14999999997,363846.61,363847.81,363848.62,363847.13999999996,363847.73,363846.33999999997,363848.1,363848.47000000003,363849.47000000003,363849.97,363850.44999999995,363853.5,363855.15,363855.36000000004,363856.02,363857.23000000004,363858.23,363858.70000000007,363860.10000000003,363861.06,363861.47000000003,363859.25,363857.55,363856.11,363856.67,363857.14,363855.51,363854.96,363857.95,363859.73,363862.77999999997,363861.98,363863.68,363866.54000000004,363867.1700000001,363869.44,363869.31,363869.96,363869.04000000004,363867.73,363865.95000000007,363864.8400000001,363864.9700000001,363866.04000000004,363865.28,363864.82000000007,363866.41000000003,363870.24000000005,363869.63000000006,363870.06,363871.19000000006,363871.35000000003,363872.46,363873.74,363870.76,363871.33,363874.6,363871.9600000001,363872.24000000005,363873.13,363871.7100000001,363873.4700000001,363873.0800000001,363876.37000000005,363879.57,363880.6,363882.82000000007,363883.17000000004,363882.81999999995,363884.13,363884.98,363886.22,363886.44,363887.88,363886.86000000004,363886.30000000005,363885.67000000004,363888.65,363889.80000000005,363892.00000000006,363890.36000000004,363890.33000000013,363888.7400000001,363889.1700000001,363887.5800000001,363884.94,363884.86,363884.91000000003,363883.97000000003,363882.10000000003,363879.82000000007,363879.17,363876.67,363874.01,363874.51,363873.58999999997,363873.77999999997,363872.3,363871.48,363870.8,363871.04000000004,363872.0,363870.76000000007,363869.61000000004,363867.56,363868.14,363868.2100000001,363868.64,363869.07,363867.72000000003,363866.35000000003,363864.18,363862.52999999997,363862.83999999997,363861.94,363860.96,363860.24000000005,363860.72000000003,363861.55000000005,363861.5,363860.19,363861.6,363862.19,363863.28,363863.48000000004,363862.09,363863.7900000001,363863.8400000001,363859.94,363858.53,363857.57,363858.52,363856.08,363852.70000000007,363853.05000000005,363851.44000000006,363850.8500000001,363852.45000000007,363851.76,363851.76,363852.61,363854.11,363855.01,363854.59,363855.15,363855.65,363853.9,363849.67000000004,363849.74000000005,363850.07000000007,363848.04000000004,363847.43,363846.56,363846.95,363849.37,363851.37,363849.3900000001,363851.00000000006,363849.5800000001,363848.87000000005,363848.3000000001,363848.1500000001,363847.51,363844.66,363841.30999999994,363839.87,363838.76,363837.54000000004,363837.8,363838.15,363838.41,363837.98,363838.43,363839.48,363839.26,363838.39,363837.41000000003,363835.21,363835.45,363836.17000000004,363835.85000000003,363837.79000000004,363837.72,363836.26,363836.38999999996,363837.04000000004,363837.71,363837.11999999994,363836.03,363839.62,363841.3400000001
Velocidad: 226.77 km/h
